2.12,0.63633,0.69984,0.5056,0.6024,0.69932,0.50692,0.66684,0.69719,0.50059
2.13,0.63894,0.70623,0.51266,0.62536,0.70558,0.51398,0.63561,0.70355,0.50763
2.14,0.64155,0.71264,0.51979,0.60486,0.71163,0.52109,0.62475,0.7098,0.51473
2.15,0.64415,0.71908,0.52698,0.69223,0.71855,0.52828,0.67089,0.71651,0.52189
2.16,0.64674,0.72555,0.53423,0.67117,0.72526,0.53553,0.64584,0.72297,0.52912
2.17,0.64933,0.73204,0.54156,0.67243,0.73198,0.54285,0.6121,0.72909,0.53641
2.18,0.65191,0.73856,0.54894,0.63303,0.73831,0.55023,0.589,0.73498,0.54376
2.19,0.65449,0.74511,0.55639,0.66297,0.74494,0.55768,0.62995,0.74128,0.55117
2.2,0.65706,0.75168,0.56391,0.66783,0.75162,0.5652,0.67149,0.74799,0.55865
2.21,0.65963,0.75828,0.57149,0.69545,0.75858,0.57279,0.65812,0.75457,0.5662
2.22,0.66219,0.7649,0.57914,0.67393,0.76532,0.58044,0.65818,0.76115,0.57381
2.23,0.66474,0.77155,0.58686,0.66831,0.772,0.58816,0.67747,0.76793,0.58149
2.24,0.66729,0.77822,0.59464,0.67298,0.77873,0.59595,0.64353,0.77436,0.58923
2.25,0.66984,0.78492,0.60249,0.66202,0.78535,0.6038,0.62598,0.78062,0.59704
2.26,0.67238,0.79164,0.6104,0.65256,0.79188,0.61172,0.65186,0.78714,0.60491
2.27,0.67491,0.79839,0.61839,0.67678,0.79864,0.61971,0.70935,0.79424,0.61285
2.28,0.67744,0.80516,0.62644,0.73419,0.80598,0.62776,0.72368,0.80147,0.62087
2.29,0.67996,0.81196,0.63456,0.67435,0.81273,0.63589,0.6736,0.80821,0.62895
2.3,0.68247,0.81879,0.64275,0.66873,0.81942,0.64409,0.66397,0.81485,0.6371
2.31,0.68498,0.82564,0.651,0.63113,0.82573,0.65234,0.66189,0.82147,0.64531
2.32,0.68749,0.83251,0.65933,0.71479,0.83287,0.66067,0.71497,0.82862,0.6536
2.33,0.68999,0.83941,0.66772,0.63822,0.83926,0.66906,0.74236,0.83604,0.66196
2.34,0.69248,0.84634,0.67619,0.65622,0.84582,0.67752,0.76098,0.84365,0.6704
2.35,0.69496,0.85329,0.68472,0.69373,0.85276,0.68605,0.7348,0.851,0.67891
2.36,0.69745,0.86026,0.69332,0.70799,0.85984,0.69465,0.68708,0.85787,0.68749
2.37,0.69992,0.86726,0.70199,0.659,0.86643,0.70331,0.72496,0.86512,0.69614
2.38,0.70239,0.87428,0.71074,0.71058,0.87353,0.71205,0.68329,0.87195,0.70486
2.39,0.70485,0.88133,0.71955,0.68489,0.88038,0.72085,0.69268,0.87888,0.71364
2.4,0.70731,0.88841,0.72843,0.70875,0.88747,0.72973,0.70309,0.88591,0.7225
2.41,0.70976,0.8955,0.73739,0.66677,0.89414,0.73867,0.73552,0.89326,0.73144
